"name","metascore","console","userscore","date","date.formatted","Genre","Publisher"
"Max Payne",89,"XBOX",82,"Dec 12, 2001",2001-12-12,"Shooter","Take-Two Interactive"
"Max Payne",89,"XBOX",82,"Dec 12, 2001",2001-12-12,"Shooter","Take-Two Interactive"
"Max Payne",89,"XBOX",82,"Dec 12, 2001",2001-12-12,"Shooter","Take-Two Interactive"
"Max Payne",89,"XBOX",82,"Dec 12, 2001",2001-12-12,"Shooter","Take-Two Interactive"
"Max Payne",80,"PS2",84,"Dec 6, 2001",2001-12-06,"Shooter","Take-Two Interactive"
"Max Payne",80,"PS2",84,"Dec 6, 2001",2001-12-06,"Shooter","Take-Two Interactive"
"Max Payne",80,"PS2",84,"Dec 6, 2001",2001-12-06,"Shooter","Take-Two Interactive"
"Max Payne",80,"PS2",84,"Dec 6, 2001",2001-12-06,"Shooter","Take-Two Interactive"
"Max Payne",78,"GBA",83,"Dec 18, 2003",2003-12-18,"Shooter","Take-Two Interactive"
"Max Payne",78,"GBA",83,"Dec 18, 2003",2003-12-18,"Shooter","Take-Two Interactive"
"Max Payne",78,"GBA",83,"Dec 18, 2003",2003-12-18,"Shooter","Take-Two Interactive"
"Max Payne",78,"GBA",83,"Dec 18, 2003",2003-12-18,"Shooter","Take-Two Interactive"
"Max Payne 2: The Fall of Max Payne",86,"PC",89,"Oct 14, 2003",2003-10-14,"Shooter","Take-Two Interactive"
"Max Payne 2: The Fall of Max Payne",86,"PC",89,"Oct 14, 2003",2003-10-14,"Shooter","Take-Two Interactive"
"Max Payne 2: The Fall of Max Payne",86,"PC",89,"Oct 14, 2003",2003-10-14,"Shooter","Take-Two Interactive"
"Max Payne 2: The Fall of Max Payne",73,"PS2",82,"Dec 2, 2003",2003-12-02,"Shooter","Take-Two Interactive"
"Max Payne 2: The Fall of Max Payne",73,"PS2",82,"Dec 2, 2003",2003-12-02,"Shooter","Take-Two Interactive"
"Max Payne 2: The Fall of Max Payne",73,"PS2",82,"Dec 2, 2003",2003-12-02,"Shooter","Take-Two Interactive"
"Max Payne 2: The Fall of Max Payne",84,"XBOX",82,"Nov 25, 2003",2003-11-25,"Shooter","Take-Two Interactive"
"Max Payne 2: The Fall of Max Payne",84,"XBOX",82,"Nov 25, 2003",2003-11-25,"Shooter","Take-Two Interactive"
"Max Payne 2: The Fall of Max Payne",84,"XBOX",82,"Nov 25, 2003",2003-11-25,"Shooter","Take-Two Interactive"
"Max Payne 3",87,"PC",77,"May 31, 2012",2012-05-31,"Shooter","Take-Two Interactive"
"Max Payne 3",87,"PC",77,"May 31, 2012",2012-05-31,"Shooter","Take-Two Interactive"
"Max Payne 3",87,"PC",77,"May 31, 2012",2012-05-31,"Shooter","Take-Two Interactive"
"Max Payne 3",86,"X360",78,"May 15, 2012",2012-05-15,"Shooter","Take-Two Interactive"
"Max Payne 3",86,"X360",78,"May 15, 2012",2012-05-15,"Shooter","Take-Two Interactive"
"Max Payne 3",86,"X360",78,"May 15, 2012",2012-05-15,"Shooter","Take-Two Interactive"
"Max Payne 3",87,"PS3",78,"May 15, 2012",2012-05-15,"Shooter","Take-Two Interactive"
"Max Payne 3",87,"PS3",78,"May 15, 2012",2012-05-15,"Shooter","Take-Two Interactive"
"Max Payne 3",87,"PS3",78,"May 15, 2012",2012-05-15,"Shooter","Take-Two Interactive"
"Max: The Curse of Brotherhood",72,"XONE",74,"Dec 20, 2013",2013-12-20,NA,NA
"Max: The Curse of Brotherhood",73,"Switch",60,"Dec 21, 2017",2017-12-21,NA,NA
"Max: The Curse of Brotherhood",67,"PS4",NA,"Nov 8, 2017",2017-11-08,NA,NA
"Maximo vs Army of Zin",83,"PS2",80,"Jan 20, 2004",2004-01-20,"Platform","Capcom"
"Maximo: Ghosts to Glory",84,"PS2",87,"Feb 11, 2002",2002-02-11,"Platform","Capcom"
"Maximum Capacity: Hotel Giant",59,"PC",77,"Jun 24, 2002",2002-06-24,"Strategy","JoWood Productions"
"Maximum Chase",56,"XBOX",NA,"Nov 6, 2003",2003-11-06,"Racing","Microsoft Game Studios"
"Maximum Pool",59,"DC",NA,"Dec 4, 2000",2000-12-04,NA,NA
"Mayan Death Robots",69,"PC",74,"Nov 20, 2015",2015-11-20,NA,NA
"Mazes of Fate",65,"GBA",NA,"Dec 6, 2006",2006-12-06,NA,NA
"MC Groovz Dance Craze",42,"GC",68,"Nov 22, 2004",2004-11-22,"Misc","Mad Catz"
"McFarlane's Evil Prophecy",34,"PS2",32,"Jun 15, 2004",2004-06-15,"Action","Konami Digital Entertainment"
"MDK 2: Armageddon",80,"PS2",85,"Mar 26, 2001",2001-03-26,NA,NA
"MDK2",83,"PC",79,"May 31, 2000",2000-05-31,NA,NA
"Me & My Katamari",75,"PSP",87,"Mar 21, 2006",2006-03-21,"Puzzle","Namco Bandai Games"
"Mech Platoon",77,"GBA",NA,"Jan 3, 2002",2002-01-03,NA,NA
"Mechanic Master",76,"DS",NA,"Oct 21, 2008",2008-10-21,"Puzzle","Midway Games"
"MechAssault",87,"XBOX",82,"Nov 11, 2002",2002-11-11,"Simulation","Microsoft Game Studios"
"MechAssault 2: Lone Wolf",81,"XBOX",75,"Dec 28, 2004",2004-12-28,"Simulation","Microsoft Game Studios"
"MechAssault: Phantom War",66,"DS",45,"Sep 12, 2006",2006-09-12,"Simulation","Majesco Entertainment"
"MechCommander 2",80,"PC",82,"Jul 18, 2001",2001-07-18,NA,NA
"MechWarrior 4: Black Knight Expansion",78,"PC",71,"Oct 31, 2001",2001-10-31,NA,NA
"MechWarrior 4: Mercenaries",83,"PC",86,"Nov 7, 2002",2002-11-07,NA,NA
"MechWarrior 4: Vengeance",87,"PC",81,"Nov 23, 2000",2000-11-23,NA,NA
"MechWarrior Online",68,"PC",53,"Sep 17, 2013",2013-09-17,NA,NA
"Medal of Honor",74,"X360",68,"Oct 12, 2010",2010-10-12,"Shooter","Electronic Arts"
"Medal of Honor",74,"X360",68,"Oct 12, 2010",2010-10-12,"Shooter","Electronic Arts"
"Medal of Honor",74,"X360",68,"Oct 12, 2010",2010-10-12,"Shooter","Electronic Arts"
"Medal of Honor",74,"X360",68,"Oct 12, 2010",2010-10-12,"Shooter","Electronic Arts"
"Medal of Honor",72,"PC",64,"Oct 12, 2010",2010-10-12,"Shooter","Electronic Arts"
"Medal of Honor",72,"PC",64,"Oct 12, 2010",2010-10-12,"Shooter","Electronic Arts"
"Medal of Honor",72,"PC",64,"Oct 12, 2010",2010-10-12,"Shooter","Electronic Arts"
"Medal of Honor",72,"PC",64,"Oct 12, 2010",2010-10-12,"Shooter","Electronic Arts"
"Medal of Honor",75,"PS3",75,"Oct 12, 2010",2010-10-12,"Shooter","Electronic Arts"
"Medal of Honor",75,"PS3",75,"Oct 12, 2010",2010-10-12,"Shooter","Electronic Arts"
"Medal of Honor",75,"PS3",75,"Oct 12, 2010",2010-10-12,"Shooter","Electronic Arts"
"Medal of Honor",75,"PS3",75,"Oct 12, 2010",2010-10-12,"Shooter","Electronic Arts"
"Medal of Honor Frontline",88,"PS2",84,"May 28, 2002",2002-05-28,NA,NA
"Medal of Honor Frontline",80,"GC",77,"Nov 10, 2002",2002-11-10,NA,NA
"Medal of Honor Frontline",81,"XBOX",72,"Nov 10, 2002",2002-11-10,NA,NA
"Medal of Honor Heroes",71,"PSP",79,"Oct 20, 2006",2006-10-20,"Shooter","Electronic Arts"
"Medal of Honor Heroes 2",73,"WII",76,"Nov 13, 2007",2007-11-13,"Shooter","Electronic Arts"
"Medal of Honor Heroes 2",73,"WII",76,"Nov 13, 2007",2007-11-13,"Shooter","Electronic Arts"
"Medal of Honor Heroes 2",69,"PSP",71,"Nov 13, 2007",2007-11-13,"Shooter","Electronic Arts"
"Medal of Honor Heroes 2",69,"PSP",71,"Nov 13, 2007",2007-11-13,"Shooter","Electronic Arts"
"Medal of Honor Infiltrator",80,"GBA",72,"Nov 17, 2003",2003-11-17,NA,NA
"Medal of Honor Rising Sun",68,"PS2",76,"Nov 11, 2003",2003-11-11,NA,NA
"Medal of Honor Rising Sun",65,"XBOX",58,"Nov 11, 2003",2003-11-11,NA,NA
"Medal of Honor Underground",86,"PS",89,"Oct 23, 2000",2000-10-23,NA,NA
"Medal of Honor: Airborne",73,"X360",68,"Sep 4, 2007",2007-09-04,"Shooter","Electronic Arts"
"Medal of Honor: Airborne",73,"X360",68,"Sep 4, 2007",2007-09-04,"Shooter","Electronic Arts"
"Medal of Honor: Airborne",73,"X360",68,"Sep 4, 2007",2007-09-04,"Shooter","Electronic Arts"
"Medal of Honor: Airborne",75,"PS3",77,"Nov 19, 2007",2007-11-19,"Shooter","Electronic Arts"
"Medal of Honor: Airborne",75,"PS3",77,"Nov 19, 2007",2007-11-19,"Shooter","Electronic Arts"
"Medal of Honor: Airborne",75,"PS3",77,"Nov 19, 2007",2007-11-19,"Shooter","Electronic Arts"
"Medal of Honor: Airborne",78,"PC",73,"Sep 4, 2007",2007-09-04,"Shooter","Electronic Arts"
"Medal of Honor: Airborne",78,"PC",73,"Sep 4, 2007",2007-09-04,"Shooter","Electronic Arts"
"Medal of Honor: Airborne",78,"PC",73,"Sep 4, 2007",2007-09-04,"Shooter","Electronic Arts"
"Medal of Honor: Allied Assault",91,"PC",86,"Jan 20, 2002",2002-01-20,NA,NA
"Medal of Honor: Allied Assault - Breakthrough",72,"PC",65,"Sep 22, 2003",2003-09-22,NA,NA
"Medal of Honor: Allied Assault - Spearhead",74,"PC",75,"Nov 12, 2002",2002-11-12,NA,NA
"Medal of Honor: European Assault",72,"XBOX",70,"Jun 7, 2005",2005-06-07,"Shooter","Electronic Arts"
"Medal of Honor: European Assault",73,"PS2",79,"Jun 7, 2005",2005-06-07,"Shooter","Electronic Arts"
"Medal of Honor: European Assault",71,"GC",79,"Jun 7, 2005",2005-06-07,"Shooter","Electronic Arts"
"Medal of Honor: Pacific Assault",80,"PC",71,"Nov 4, 2004",2004-11-04,NA,NA
"Medal of Honor: Rising Sun",68,"GC",64,"Nov 11, 2003",2003-11-11,"Shooter","Electronic Arts"
"Medal of Honor: Rising Sun",68,"GC",64,"Nov 11, 2003",2003-11-11,"Shooter","Electronic Arts"
"Medal of Honor: Rising Sun",68,"GC",64,"Nov 11, 2003",2003-11-11,"Shooter","Electronic Arts"
"Medal of Honor: Vanguard",63,"PS2",61,"Mar 26, 2007",2007-03-26,"Shooter","Electronic Arts"
"Medal of Honor: Vanguard",63,"PS2",61,"Mar 26, 2007",2007-03-26,"Shooter","Electronic Arts"
"Medal of Honor: Vanguard",56,"WII",70,"Mar 26, 2007",2007-03-26,"Shooter","Electronic Arts"
"Medal of Honor: Vanguard",56,"WII",70,"Mar 26, 2007",2007-03-26,"Shooter","Electronic Arts"
"Medal of Honor: Warfighter",55,"PC",54,"Oct 23, 2012",2012-10-23,"Action","Electronic Arts"
"Medal of Honor: Warfighter",55,"PC",54,"Oct 23, 2012",2012-10-23,"Action","Electronic Arts"
"Medal of Honor: Warfighter",55,"PC",54,"Oct 23, 2012",2012-10-23,"Action","Electronic Arts"
"Medal of Honor: Warfighter",55,"PS3",59,"Oct 23, 2012",2012-10-23,"Action","Electronic Arts"
"Medal of Honor: Warfighter",55,"PS3",59,"Oct 23, 2012",2012-10-23,"Action","Electronic Arts"
"Medal of Honor: Warfighter",55,"PS3",59,"Oct 23, 2012",2012-10-23,"Action","Electronic Arts"
"Medal of Honor: Warfighter",53,"X360",54,"Oct 23, 2012",2012-10-23,"Action","Electronic Arts"
"Medal of Honor: Warfighter",53,"X360",54,"Oct 23, 2012",2012-10-23,"Action","Electronic Arts"
"Medal of Honor: Warfighter",53,"X360",54,"Oct 23, 2012",2012-10-23,"Action","Electronic Arts"
"Medieval II: Total War",88,"PC",89,"Nov 13, 2006",2006-11-13,"Strategy","Sega"
"Medieval II: Total War Kingdoms",85,"PC",88,"Aug 28, 2007",2007-08-28,NA,NA
"Medieval Lords: Build, Defend, Expand",57,"PC",73,"Nov 24, 2005",2005-11-24,NA,NA
"Medieval Moves: Deadmund's Quest",61,"PS3",65,"Nov 15, 2011",2011-11-15,"Action","Sony Computer Entertainment"
"Medieval: Total War",88,"PC",88,"Aug 19, 2002",2002-08-19,NA,NA
"Medieval: Total War - Viking Invasion",84,"PC",88,"May 7, 2003",2003-05-07,NA,NA
"MediEvil: Resurrection",66,"PSP",86,"Sep 13, 2005",2005-09-13,"Adventure","Sony Computer Entertainment"
"Mega Brain Boost",48,"DS",NA,"Jan 22, 2008",2008-01-22,"Puzzle","Majesco Entertainment"
"Mega Coin Squad",74,"XONE",64,"May 20, 2015",2015-05-20,NA,NA
"Mega Man & Bass",79,"GBA",87,"Mar 10, 2003",2003-03-10,"Platform","Capcom"
"Mega Man 10",79,"X360",78,"Mar 31, 2010",2010-03-31,NA,NA
"Mega Man 10",78,"PS3",67,"Mar 11, 2010",2010-03-11,NA,NA
"Mega Man 10",81,"WII",83,"Mar 1, 2010",2010-03-01,NA,NA
"Mega Man 11",80,"Switch",86,"Oct 2, 2018",2018-10-02,NA,NA
"Mega Man 11",82,"PS4",79,"Oct 2, 2018",2018-10-02,NA,NA
"Mega Man 11",76,"XONE",86,"Oct 2, 2018",2018-10-02,NA,NA
"Mega Man 9",77,"PS3",71,"Sep 25, 2008",2008-09-25,NA,NA
"Mega Man 9",83,"WII",83,"Sep 22, 2008",2008-09-22,NA,NA
"Mega Man 9",82,"X360",83,"Oct 1, 2008",2008-10-01,NA,NA
"Mega Man Anniversary Collection",81,"GC",86,"Jun 22, 2004",2004-06-22,"Platform","Capcom"
"Mega Man Anniversary Collection",81,"GC",86,"Jun 22, 2004",2004-06-22,"Platform","Capcom"
"Mega Man Anniversary Collection",81,"GC",86,"Jun 22, 2004",2004-06-22,"Platform","Capcom"
"Mega Man Anniversary Collection",81,"PS2",86,"Jun 22, 2004",2004-06-22,"Platform","Capcom"
"Mega Man Anniversary Collection",81,"PS2",86,"Jun 22, 2004",2004-06-22,"Platform","Capcom"
"Mega Man Anniversary Collection",81,"PS2",86,"Jun 22, 2004",2004-06-22,"Platform","Capcom"
"Mega Man Anniversary Collection",80,"XBOX",80,"Mar 15, 2005",2005-03-15,"Platform","Capcom"
"Mega Man Anniversary Collection",80,"XBOX",80,"Mar 15, 2005",2005-03-15,"Platform","Capcom"
"Mega Man Anniversary Collection",80,"XBOX",80,"Mar 15, 2005",2005-03-15,"Platform","Capcom"
"Mega Man Battle Network",79,"GBA",83,"Oct 30, 2001",2001-10-30,"Role-Playing","Capcom"
"Mega Man Battle Network 2",81,"GBA",77,"Jun 17, 2002",2002-06-17,"Action","Ubisoft"
"Mega Man Battle Network 3 White",77,"GBA",86,"Jun 24, 2003",2003-06-24,NA,NA
"Mega Man Battle Network 4 Blue Moon",67,"GBA",73,"Jun 29, 2004",2004-06-29,NA,NA
"Mega Man Battle Network 4 Red Sun",68,"GBA",82,"Jun 29, 2004",2004-06-29,NA,NA
"Mega Man Battle Network 5: Double Team",68,"DS",79,"Nov 1, 2005",2005-11-01,NA,NA
"Mega Man Battle Network 5: Team Colonel",66,"GBA",77,"Jun 21, 2005",2005-06-21,NA,NA
"Mega Man Battle Network 5: Team Protoman",67,"GBA",84,"Jun 21, 2005",2005-06-21,NA,NA
"Mega Man Battle Network 6 Cybeast Falzar",63,"GBA",83,"Jun 13, 2006",2006-06-13,NA,NA
"Mega Man Battle Network 6 Cybeast Gregar",62,"GBA",84,"Jun 13, 2006",2006-06-13,NA,NA
"Mega Man Legacy Collection",77,"PS4",63,"Aug 25, 2015",2015-08-25,"Platform","Capcom"
"Mega Man Legacy Collection",77,"PS4",63,"Aug 25, 2015",2015-08-25,"Platform","Capcom"
"Mega Man Legacy Collection",83,"Switch",75,"May 22, 2018",2018-05-22,"Platform","Capcom"
"Mega Man Legacy Collection",83,"Switch",75,"May 22, 2018",2018-05-22,"Platform","Capcom"
"Mega Man Legacy Collection",85,"PC",75,"Aug 25, 2015",2015-08-25,"Platform","Capcom"
"Mega Man Legacy Collection",85,"PC",75,"Aug 25, 2015",2015-08-25,"Platform","Capcom"
"Mega Man Legacy Collection",80,"XONE",70,"Aug 25, 2015",2015-08-25,"Platform","Capcom"
"Mega Man Legacy Collection",80,"XONE",70,"Aug 25, 2015",2015-08-25,"Platform","Capcom"
"Mega Man Legacy Collection",77,"3DS",76,"Feb 23, 2016",2016-02-23,"Platform","Capcom"
"Mega Man Legacy Collection",77,"3DS",76,"Feb 23, 2016",2016-02-23,"Platform","Capcom"
"Mega Man Legacy Collection + Mega Man Legacy Collection 2",79,"Switch",78,"May 22, 2018",2018-05-22,NA,NA
"Mega Man Legacy Collection 2",71,"PS4",72,"Aug 8, 2017",2017-08-08,NA,NA
"Mega Man Legacy Collection 2",77,"Switch",63,"May 22, 2018",2018-05-22,NA,NA
"Mega Man Legacy Collection 2",73,"PC",70,"Aug 8, 2017",2017-08-08,NA,NA
"Mega Man Legends 2",76,"PS",85,"Oct 24, 2000",2000-10-24,"Adventure","Capcom"
"Mega Man Maverick Hunter X",79,"PSP",85,"Jan 31, 2006",2006-01-31,"Platform","Capcom"
"Mega Man Network Transmission",65,"GC",78,"Jun 17, 2003",2003-06-17,"Platform","Capcom"
"Mega Man Powered Up",82,"PSP",76,"Mar 14, 2006",2006-03-14,"Platform","Capcom"
"Mega Man Star Force 2: Zerker x Ninja",55,"DS",82,"Jun 24, 2008",2008-06-24,NA,NA
"Mega Man Star Force 2: Zerker x Saurian",55,"DS",69,"Jun 24, 2008",2008-06-24,NA,NA
"Mega Man Star Force 3: Black Ace",58,"DS",82,"Jun 30, 2009",2009-06-30,NA,NA
"Mega Man Star Force 3: Red Joker",59,"DS",77,"Jun 30, 2009",2009-06-30,NA,NA
"Mega Man Star Force: Dragon",60,"DS",61,"Aug 7, 2007",2007-08-07,NA,NA
"Mega Man Star Force: Leo",58,"DS",85,"Aug 7, 2007",2007-08-07,NA,NA
"Mega Man Star Force: Pegasus",60,"DS",83,"Aug 7, 2007",2007-08-07,NA,NA
"Mega Man X Collection",73,"PS2",88,"Jan 10, 2006",2006-01-10,"Misc","Unknown"
"Mega Man X Collection",73,"PS2",88,"Jan 10, 2006",2006-01-10,"Misc","Capcom"
"Mega Man X Collection",75,"GC",87,"Jan 10, 2006",2006-01-10,"Misc","Unknown"
"Mega Man X Collection",75,"GC",87,"Jan 10, 2006",2006-01-10,"Misc","Capcom"
"Mega Man X Legacy Collection",84,"Switch",85,"Jul 24, 2018",2018-07-24,NA,NA
"Mega Man X Legacy Collection 1 + 2",80,"PS4",71,"Jul 24, 2018",2018-07-24,NA,NA
"Mega Man X Legacy Collection 1 + 2",80,"Switch",82,"Jul 24, 2018",2018-07-24,NA,NA
"Mega Man X Legacy Collection 2",60,"Switch",64,"Jul 24, 2018",2018-07-24,NA,NA
"Mega Man X: Command Mission",69,"PS2",73,"Sep 21, 2004",2004-09-21,"Role-Playing","Capcom"
"Mega Man X: Command Mission",69,"PS2",73,"Sep 21, 2004",2004-09-21,"Role-Playing","Capcom"
"Mega Man X: Command Mission",67,"GC",75,"Sep 21, 2004",2004-09-21,"Role-Playing","Capcom"
"Mega Man X: Command Mission",67,"GC",75,"Sep 21, 2004",2004-09-21,"Role-Playing","Capcom"
"Mega Man X5",76,"PS",88,"Feb 1, 2001",2001-02-01,"Platform","Capcom"
"Mega Man X6",65,"PS",68,"Dec 4, 2001",2001-12-04,"Action","Capcom"
"Mega Man X7",58,"PS2",53,"Oct 14, 2003",2003-10-14,"Action","Capcom"
"Mega Man X8",68,"PS2",85,"Dec 7, 2004",2004-12-07,"Platform","Capcom"
"Mega Man Zero",82,"GBA",89,"Sep 9, 2002",2002-09-09,"Platform","Capcom"
"Mega Man Zero 2",81,"GBA",87,"Oct 14, 2003",2003-10-14,"Platform","Capcom"
"Mega Man Zero 3",77,"GBA",82,"Oct 5, 2004",2004-10-05,"Platform","Capcom"
"Mega Man Zero 4",77,"GBA",87,"Oct 4, 2005",2005-10-04,"Platform","Capcom"
"Mega Man Zero Collection",78,"DS",87,"Jun 8, 2010",2010-06-08,"Platform","Capcom"
"Mega Man ZX",76,"DS",82,"Sep 12, 2006",2006-09-12,"Platform","Capcom"
"Mega Man ZX Advent",78,"DS",85,"Oct 23, 2007",2007-10-23,"Platform","Capcom"
"Mega Man: Battle Chip Challenge",54,"GBA",84,"Mar 3, 2004",2004-03-03,NA,NA
"Megabyte Punch",69,"PC",74,"May 14, 2012",2012-05-14,NA,NA
"Megadimension Neptunia VII",71,"PS4",72,"Feb 2, 2016",2016-02-02,NA,NA
"Megadimension Neptunia VIIR",71,"PS4",69,"May 8, 2018",2018-05-08,NA,NA
"Megamind: Ultimate Showdown",33,"X360",43,"Nov 2, 2010",2010-11-02,"Action","THQ"
"Megamind: Ultimate Showdown",33,"X360",43,"Nov 2, 2010",2010-11-02,"Action","THQ"
"Megaquarium",77,"PC",NA,"Sep 13, 2018",2018-09-13,NA,NA
"MegaTagmension Blanc + Neptune VS Zombies",61,"VITA",68,"May 10, 2016",2016-05-10,"Action","Idea Factory International"
"Megaton Rainfall",72,"PS4",66,"Oct 17, 2017",2017-10-17,NA,NA
"MeiQ: Labyrinth of Death",56,"VITA",74,"Sep 13, 2016",2016-09-13,NA,NA
"Melty Blood: Actress Again Current Code",78,"PC",78,"Apr 19, 2016",2016-04-19,NA,NA
"Membrane",71,"Switch",76,"Feb 22, 2018",2018-02-22,NA,NA
"Memento Mori",66,"PC",81,"Jul 29, 2009",2009-07-29,NA,NA
"Memento Mori 2",65,"PC",75,"May 13, 2014",2014-05-13,NA,NA
"Memoranda",58,"PC",66,"Jan 25, 2017",2017-01-25,NA,NA
"Memoria",79,"PC",81,"Aug 29, 2013",2013-08-29,NA,NA
"Men in Black - The Series: Crashdown",59,"PS",58,"Nov 1, 2001",2001-11-01,NA,NA
"Men in Black II: Alien Escape",50,"PS2",73,"Jun 27, 2002",2002-06-27,"Shooter","Infogrames"
"Men in Black II: Alien Escape",50,"PS2",73,"Jun 27, 2002",2002-06-27,"Shooter","Infogrames"
"Men of Valor",73,"XBOX",80,"Oct 19, 2004",2004-10-19,"Shooter","Vivendi Games"
"Men of Valor",71,"PC",62,"Oct 29, 2004",2004-10-29,"Shooter","Vivendi Games"
"Men of War",80,"PC",80,"Mar 16, 2009",2009-03-16,"Strategy","505 Games"
"Men of War: Assault Squad",77,"PC",81,"Feb 25, 2011",2011-02-25,"Strategy","1C Company"
"Men of War: Assault Squad 2",68,"PC",62,"Mar 20, 2014",2014-03-20,NA,NA
"Men of War: Condemned Heroes",57,"PC",63,"Apr 12, 2012",2012-04-12,NA,NA
"Men of War: Red Tide",77,"PC",79,"Nov 1, 2009",2009-11-01,NA,NA
"Men of War: Vietnam",68,"PC",51,"Sep 8, 2011",2011-09-08,"Strategy","Unknown"
"Men's Room Mayhem",67,"VITA",51,"May 21, 2013",2013-05-21,NA,NA
"Mercenaries",86,"XBOX",89,"Jan 10, 2005",2005-01-10,NA,NA
"Mercenaries",84,"PS2",89,"Jan 10, 2005",2005-01-10,NA,NA
"Mercenaries 2: World in Flames",72,"PS3",71,"Aug 31, 2008",2008-08-31,"Shooter","Electronic Arts"
"Mercenaries 2: World in Flames",72,"PS3",71,"Aug 31, 2008",2008-08-31,"Shooter","Electronic Arts"
"Mercenaries 2: World in Flames",72,"PS3",71,"Aug 31, 2008",2008-08-31,"Shooter","Electronic Arts"
"Mercenaries 2: World in Flames",70,"PC",60,"Sep 4, 2008",2008-09-04,"Shooter","Electronic Arts"
"Mercenaries 2: World in Flames",70,"PC",60,"Sep 4, 2008",2008-09-04,"Shooter","Electronic Arts"
"Mercenaries 2: World in Flames",70,"PC",60,"Sep 4, 2008",2008-09-04,"Shooter","Electronic Arts"
"Mercenaries 2: World in Flames",72,"X360",72,"Aug 31, 2008",2008-08-31,"Shooter","Electronic Arts"
"Mercenaries 2: World in Flames",72,"X360",72,"Aug 31, 2008",2008-08-31,"Shooter","Electronic Arts"
"Mercenaries 2: World in Flames",72,"X360",72,"Aug 31, 2008",2008-08-31,"Shooter","Electronic Arts"
"Mercenaries 2: World in Flames",49,"PS2",72,"Aug 31, 2008",2008-08-31,"Shooter","Electronic Arts"
"Mercenaries 2: World in Flames",49,"PS2",72,"Aug 31, 2008",2008-08-31,"Shooter","Electronic Arts"
"Mercenaries 2: World in Flames",49,"PS2",72,"Aug 31, 2008",2008-08-31,"Shooter","Electronic Arts"
"Mercenaries Saga 2: Order Of The Silver Eagle",70,"3DS",79,"Jul 2, 2015",2015-07-02,NA,NA
"Mercenaries Saga Chronicles",68,"Switch",72,"Feb 8, 2018",2018-02-08,NA,NA
"Mercenary Kings",76,"PC",65,"Jul 22, 2013",2013-07-22,NA,NA
"Mercenary Kings",70,"PS4",58,"Apr 1, 2014",2014-04-01,NA,NA
"Mercenary Kings: Reloaded Edition",69,"Switch",72,"Feb 6, 2018",2018-02-06,NA,NA
"Merchant Prince II",57,"PC",NA,"Apr 30, 2001",2001-04-30,NA,NA
"Mercury Hg",74,"X360",80,"Sep 28, 2011",2011-09-28,NA,NA
"Mercury Hg",74,"PS3",76,"Sep 27, 2011",2011-09-27,NA,NA
"Mercury Meltdown",78,"PSP",78,"Oct 3, 2006",2006-10-03,"Action","Atari"
"Mercury Meltdown Remix",73,"PS2",NA,"Dec 4, 2006",2006-12-04,NA,NA
"Mercury Meltdown Revolution",77,"WII",74,"Oct 15, 2007",2007-10-15,"Action","Ignition Entertainment"
"Metal Arms: Glitch in the System",82,"XBOX",85,"Nov 18, 2003",2003-11-18,"Shooter","Vivendi Games"
"Metal Arms: Glitch in the System",82,"XBOX",85,"Nov 18, 2003",2003-11-18,"Shooter","Vivendi Games"
"Metal Arms: Glitch in the System",82,"XBOX",85,"Nov 18, 2003",2003-11-18,"Shooter","Vivendi Games"
"Metal Arms: Glitch in the System",83,"GC",85,"Nov 18, 2003",2003-11-18,"Shooter","Vivendi Games"
"Metal Arms: Glitch in the System",83,"GC",85,"Nov 18, 2003",2003-11-18,"Shooter","Vivendi Games"
"Metal Arms: Glitch in the System",83,"GC",85,"Nov 18, 2003",2003-11-18,"Shooter","Vivendi Games"
"Metal Arms: Glitch in the System",81,"PS2",86,"Nov 18, 2003",2003-11-18,"Shooter","Vivendi Games"
"Metal Arms: Glitch in the System",81,"PS2",86,"Nov 18, 2003",2003-11-18,"Shooter","Vivendi Games"
"Metal Arms: Glitch in the System",81,"PS2",86,"Nov 18, 2003",2003-11-18,"Shooter","Vivendi Games"
"Metal Dungeon",44,"XBOX",60,"Dec 15, 2002",2002-12-15,"Role-Playing","Xicat Interactive"
"Metal Fatigue",68,"PC",88,"Jul 31, 2000",2000-07-31,NA,NA
"Metal Gear Acid",75,"PSP",69,"Mar 22, 2005",2005-03-22,NA,NA
"Metal Gear Acid 2",80,"PSP",82,"Mar 21, 2006",2006-03-21,NA,NA
"Metal Gear Online",81,"PS3",77,"Jun 12, 2008",2008-06-12,NA,NA
"Metal Gear Rising: Revengeance",82,"X360",78,"Feb 19, 2013",2013-02-19,"Action","Konami Digital Entertainment"
"Metal Gear Rising: Revengeance",82,"X360",78,"Feb 19, 2013",2013-02-19,"Action","Konami Digital Entertainment"
"Metal Gear Rising: Revengeance",83,"PC",79,"Jan 9, 2014",2014-01-09,"Action","Konami Digital Entertainment"
"Metal Gear Rising: Revengeance",83,"PC",79,"Jan 9, 2014",2014-01-09,"Action","Konami Digital Entertainment"
"Metal Gear Rising: Revengeance",80,"PS3",80,"Feb 19, 2013",2013-02-19,"Action","Konami Digital Entertainment"
"Metal Gear Rising: Revengeance",80,"PS3",80,"Feb 19, 2013",2013-02-19,"Action","Konami Digital Entertainment"
